PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_10896052,sample_oslo_change_dw_2015_2021,10,1,Tree,"5,981,793,543.446","1,088,885,722.645",51,Trond,6,2015
id_10896052,sample_oslo_change_dw_2015_2021,10,1,Tree,"5,981,793,543.446","1,088,885,722.645",51,Trond,6,2018
id_10896052,sample_oslo_change_dw_2015_2021,10,1,Tree,"5,981,793,543.446","1,088,885,722.645",51,Trond,6,2021
id_10956363,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,002,847,634.98","1,052,719,291.731",52,Trond,6,2015
id_10956363,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,002,847,634.98","1,052,719,291.731",52,Trond,6,2018
id_10956363,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,002,847,634.98","1,052,719,291.731",52,Trond,6,2021
id_11033925,sample_oslo_change_dw_2015_2021,1,8,Water,"5,989,634,426.739","1,071,865,333.924",53,Trond,8,2015
id_11033925,sample_oslo_change_dw_2015_2021,1,8,Water,"5,989,634,426.739","1,071,865,333.924",53,Trond,8,2018
id_11033925,sample_oslo_change_dw_2015_2021,1,8,Water,"5,989,634,426.739","1,071,865,333.924",53,Trond,8,2021
id_11034034,sample_oslo_change_dw_2015_2018,15,6,Grass,"5,998,208,832.154","1,060,677,895.291",54,Trond,4,2015
id_11034034,sample_oslo_change_dw_2015_2018,15,6,Grass,"5,998,208,832.154","1,060,677,895.291",54,Trond,4,2018
id_11034034,sample_oslo_change_dw_2015_2018,15,6,Grass,"5,998,208,832.154","1,060,677,895.291",54,Trond,4,2021
id_110390,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,991,370,800.689","1,091,218,278.406",55,Trond,6,2015
id_110390,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,991,370,800.689","1,091,218,278.406",55,Trond,6,2018
id_110390,sample_oslo_change_dw_2018_2021,11,6,Tree,"5,991,370,800.689","1,091,218,278.406",55,Trond,6,2021
id_11041808,sample_oslo_change_dw_2015_2018,2,1,Tree,"5,984,882,808.656","1,077,957,357.783",56,Trond,8,2015
id_11041808,sample_oslo_change_dw_2015_2018,2,1,Tree,"5,984,882,808.656","1,077,957,357.783",56,Trond,8,2018
id_11041808,sample_oslo_change_dw_2015_2018,2,1,Tree,"5,984,882,808.656","1,077,957,357.783",56,Trond,8,2021
id_11044864,sample_oslo_change_dw_2018_2021,6,1,Grass,"5,992,266,634.09","1,076,563,442.794",57,Trond,1,2015
id_11044864,sample_oslo_change_dw_2018_2021,6,1,Grass,"5,992,266,634.09","1,076,563,442.794",57,Trond,1,2018
id_11044864,sample_oslo_change_dw_2018_2021,6,1,Grass,"5,992,266,634.09","1,076,563,442.794",57,Trond,1,2021
id_11099005,sample_oslo_change_me_2015_2021,8,4,Skip,"5,994,373,559.338","1,080,810,736.547",58,Trond,1,2015
id_11099005,sample_oslo_change_me_2015_2021,8,4,Skip,"5,994,373,559.338","1,080,810,736.547",58,Trond,1,2018
id_11099005,sample_oslo_change_me_2015_2021,8,4,Skip,"5,994,373,559.338","1,080,810,736.547",58,Trond,1,2021
id_11103087,sample_oslo_change_dw_2015_2018,7,6,Crops,"5,995,701,479.632","1,071,516,632.222",59,Trond,1,2015
id_11103087,sample_oslo_change_dw_2015_2018,7,6,Crops,"5,995,701,479.632","1,071,516,632.222",59,Trond,1,2018
id_11103087,sample_oslo_change_dw_2015_2018,7,6,Crops,"5,995,701,479.632","1,071,516,632.222",59,Trond,1,2021
id_11139190,sample_oslo_change_me_2015_2018,11,6,Tree,"5,996,390,856.655","1,081,064,013.487",60,Trond,6,2015
id_11139190,sample_oslo_change_me_2015_2018,11,6,Tree,"5,996,390,856.655","1,081,064,013.487",60,Trond,6,2018
id_11139190,sample_oslo_change_me_2015_2018,11,6,Tree,"5,996,390,856.655","1,081,064,013.487",60,Trond,6,2021
id_11158255,sample_oslo_change_dw_2015_2021,9,8,Water,"6,007,436,941.784","1,071,047,534.791",61,Trond,6,2015
id_11158255,sample_oslo_change_dw_2015_2021,9,8,Water,"6,007,436,941.784","1,071,047,534.791",61,Trond,6,2018
id_11158255,sample_oslo_change_dw_2015_2021,9,8,Water,"6,007,436,941.784","1,071,047,534.791",61,Trond,6,2021
id_11175005,sample_oslo_change_me_2018_2021,11,6,Shrub,"6,011,472,874.148","1,068,683,765.323",62,Trond,6,2015
id_11175005,sample_oslo_change_me_2018_2021,11,6,Shrub,"6,011,472,874.148","1,068,683,765.323",62,Trond,6,2018
id_11175005,sample_oslo_change_me_2018_2021,11,6,Shrub,"6,011,472,874.148","1,068,683,765.323",62,Trond,6,2021
id_11267089,sample_oslo_change_me_2015_2018,13,8,Water,"6,013,187,398.503","1,064,468,577.097",63,Trond,8,2015
id_11267089,sample_oslo_change_me_2015_2018,13,8,Water,"6,013,187,398.503","1,064,468,577.097",63,Trond,8,2018
id_11267089,sample_oslo_change_me_2015_2018,13,8,Water,"6,013,187,398.503","1,064,468,577.097",63,Trond,8,2021
