PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_12033556,sample_oslo_change_dw_2015_2018,3,6,Water,"5,997,481,106.862","1,084,725,381.362",101,Trond,8,2015
id_12033556,sample_oslo_change_dw_2015_2018,3,6,Water,"5,997,481,106.862","1,084,725,381.362",101,Trond,8,2018
id_12033556,sample_oslo_change_dw_2015_2018,3,6,Water,"5,997,481,106.862","1,084,725,381.362",101,Trond,8,2021
id_12068179,sample_oslo_change_dw_2015_2021,9,8,Water,"5,997,969,824.338","1,088,265,461.689",102,Trond,6,2015
id_12068179,sample_oslo_change_dw_2015_2021,9,8,Water,"5,997,969,824.338","1,088,265,461.689",102,Trond,6,2018
id_12068179,sample_oslo_change_dw_2015_2021,9,8,Water,"5,997,969,824.338","1,088,265,461.689",102,Trond,6,2021
id_1207053,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,000,087,005.518","1,068,515,657.213",103,Trond,6,2015
id_1207053,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,000,087,005.518","1,068,515,657.213",103,Trond,6,2018
id_1207053,sample_oslo_change_dw_2018_2021,11,6,Tree,"6,000,087,005.518","1,068,515,657.213",103,Trond,6,2021
id_12104952,sample_oslo_change_me_2015_2021,16,4,Grass,"5,996,544,695.641","1,062,334,897.243",104,Trond,4,2015
id_12104952,sample_oslo_change_me_2015_2021,16,4,Grass,"5,996,544,695.641","1,062,334,897.243",104,Trond,4,2018
id_12104952,sample_oslo_change_me_2015_2021,16,4,Grass,"5,996,544,695.641","1,062,334,897.243",104,Trond,4,2021
id_12109911,sample_oslo_change_me_2015_2021,3,6,Tree,"6,011,880,435.984","1,071,224,115.193",105,Trond,8,2015
id_12109911,sample_oslo_change_me_2015_2021,3,6,Tree,"6,011,880,435.984","1,071,224,115.193",105,Trond,8,2018
id_12109911,sample_oslo_change_me_2015_2021,3,6,Tree,"6,011,880,435.984","1,071,224,115.193",105,Trond,8,2021
id_12116583,sample_oslo_change_me_2015_2021,11,6,Tree,"6,008,533,880.644","1,065,279,241.668",106,Trond,6,2015
id_12116583,sample_oslo_change_me_2015_2021,11,6,Tree,"6,008,533,880.644","1,065,279,241.668",106,Trond,6,2018
id_12116583,sample_oslo_change_me_2015_2021,11,6,Tree,"6,008,533,880.644","1,065,279,241.668",106,Trond,6,2021
id_12127291,sample_oslo_change_me_2015_2018,11,6,Tree,"5,990,616,766.701","1,086,793,958.341",107,Trond,6,2015
id_12127291,sample_oslo_change_me_2015_2018,11,6,Tree,"5,990,616,766.701","1,086,793,958.341",107,Trond,6,2018
id_12127291,sample_oslo_change_me_2015_2018,11,6,Tree,"5,990,616,766.701","1,086,793,958.341",107,Trond,6,2021
id_12127712,sample_oslo_change_dw_2018_2021,16,4,Grass,"6,002,031,173.577","1,055,714,023.998",108,Trond,4,2015
