PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_10032233,sample_oslo_change_dw_2015_2021,1,8,Water,"6,009,243,323.621","1,068,137,971.354",0,Trond,8,2015
id_10032233,sample_oslo_change_dw_2015_2021,1,8,Water,"6,009,243,323.621","1,068,137,971.354",0,Trond,8,2018
id_10032233,sample_oslo_change_dw_2015_2021,1,8,Water,"6,009,243,323.621","1,068,137,971.354",0,Trond,8,2021
id_10044661,sample_oslo_change_dw_2015_2021,16,2,Crops,"6,000,059,359.091","1,078,789,871.95",1,Trond,2,2015
id_10044661,sample_oslo_change_dw_2015_2021,16,2,Crops,"6,000,059,359.091","1,078,789,871.95",1,Trond,2,2018
id_10044661,sample_oslo_change_dw_2015_2021,16,2,Crops,"6,000,059,359.091","1,078,789,871.95",1,Trond,2,2021
id_10049196,sample_oslo_change_dw_2015_2018,14,1,Grass,"5,994,204,559.408","1,080,032,177.504",2,Trond,1,2015
id_10049196,sample_oslo_change_dw_2015_2018,14,1,Grass,"5,994,204,559.408","1,080,032,177.504",2,Trond,1,2018
id_10049196,sample_oslo_change_dw_2015_2018,14,1,Grass,"5,994,204,559.408","1,080,032,177.504",2,Trond,1,2021
id_10084681,sample_oslo_change_me_2018_2021,11,6,Tree,"5,998,979,810.726","1,065,143,239.086",3,Trond,6,2015
id_10084681,sample_oslo_change_me_2018_2021,11,6,Tree,"5,998,979,810.726","1,065,143,239.086",3,Trond,6,2018
id_10084681,sample_oslo_change_me_2018_2021,11,6,Tree,"5,998,979,810.726","1,065,143,239.086",3,Trond,6,2021
id_10087904,sample_oslo_change_dw_2015_2021,6,1,Built,"5,993,570,475.239","1,086,870,654.879",4,Trond,1,2015
id_10087904,sample_oslo_change_dw_2015_2021,6,1,Built,"5,993,570,475.239","1,086,870,654.879",4,Trond,1,2018
id_10087904,sample_oslo_change_dw_2015_2021,6,1,Built,"5,993,570,475.239","1,086,870,654.879",4,Trond,1,2021
id_10091370,sample_oslo_change_me_2015_2021,7,6,Tree,"5,985,437,520.827","1,084,003,898.812",5,Trond,1,2015
id_10091370,sample_oslo_change_me_2015_2021,7,6,Tree,"5,985,437,520.827","1,084,003,898.812",5,Trond,1,2018
id_10091370,sample_oslo_change_me_2015_2021,7,6,Tree,"5,985,437,520.827","1,084,003,898.812",5,Trond,1,2021
id_10104669,sample_oslo_change_me_2015_2018,12,6,Mixed,"5,993,915,163.75","1,070,028,184.29",6,Trond,6,2015
