PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_59782501,sample_oslo_change_me_2015_2021,11,6,Shrub,"5,992,203,314.856","1,066,953,188.204",151,Anders,6,2015
id_59782501,sample_oslo_change_me_2015_2021,11,6,Shrub,"5,992,203,314.856","1,066,953,188.204",151,Anders,6,2018
id_59782501,sample_oslo_change_me_2015_2021,11,6,Shrub,"5,992,203,314.856","1,066,953,188.204",151,Anders,6,2021
id_59802252,sample_oslo_change_dw_2015_2021,12,5,Tree,"6,005,262,684.111","1,080,561,918.709",152,Anders,6,2015
id_59802252,sample_oslo_change_dw_2015_2021,12,5,Tree,"6,005,262,684.111","1,080,561,918.709",152,Anders,6,2018
id_59802252,sample_oslo_change_dw_2015_2021,12,5,Tree,"6,005,262,684.111","1,080,561,918.709",152,Anders,6,2021
id_59807774,sample_oslo_change_me_2015_2021,11,6,Tree,"5,992,081,581.397","1,087,359,372.355",153,Anders,6,2015
id_59807774,sample_oslo_change_me_2015_2021,11,6,Tree,"5,992,081,581.397","1,087,359,372.355",153,Anders,6,2018
id_59807774,sample_oslo_change_me_2015_2021,11,6,Tree,"5,992,081,581.397","1,087,359,372.355",153,Anders,6,2021
id_59811999,sample_oslo_change_me_2015_2021,11,6,Tree,"6,001,579,020.731","1,063,406,865.136",154,Anders,6,2015
id_59811999,sample_oslo_change_me_2015_2021,11,6,Tree,"6,001,579,020.731","1,063,406,865.136",154,Anders,6,2018
id_59811999,sample_oslo_change_me_2015_2021,11,6,Tree,"6,001,579,020.731","1,063,406,865.136",154,Anders,6,2021
id_59819788,sample_oslo_change_dw_2018_2021,1,8,Water,"5,985,083,914.114","1,077,700,067.653",155,Anders,8,2015
id_59819788,sample_oslo_change_dw_2018_2021,1,8,Water,"5,985,083,914.114","1,077,700,067.653",155,Anders,8,2018
id_59819788,sample_oslo_change_dw_2018_2021,1,8,Water,"5,985,083,914.114","1,077,700,067.653",155,Anders,8,2021
id_59862542,sample_oslo_change_me_2015_2021,11,6,Tree,"6,006,131,316.996","1,059,841,367.934",156,Anders,6,2015
id_59862542,sample_oslo_change_me_2015_2021,11,6,Tree,"6,006,131,316.996","1,059,841,367.934",156,Anders,6,2018
id_59862542,sample_oslo_change_me_2015_2021,11,6,Tree,"6,006,131,316.996","1,059,841,367.934",156,Anders,6,2021
id_59883282,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,006,299,871.016","1,066,533,140.884",157,Anders,6,2015
id_59883282,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,006,299,871.016","1,066,533,140.884",157,Anders,6,2018
id_59883282,sample_oslo_change_dw_2015_2018,11,6,Tree,"6,006,299,871.016","1,066,533,140.884",157,Anders,6,2021
id_598995,sample_oslo_change_me_2015_2021,14,1,Built,"5,985,167,745.213","1,080,793,346.053",158,Anders,4,2015
id_598995,sample_oslo_change_me_2015_2021,14,1,Built,"5,985,167,745.213","1,080,793,346.053",158,Anders,4,2018
id_598995,sample_oslo_change_me_2015_2021,14,1,Built,"5,985,167,745.213","1,080,793,346.053",158,Anders,4,2021
