PLOTID,batch,changeLC,endLC,groundTruth,lat,lon,sample_index,sampler,startLC,year
id_61863825,sample_oslo_change_dw_2018_2021,12,4,Tree,"6,013,324,738.815","1,062,800,873.303",251,Anders,5,2015
id_61863825,sample_oslo_change_dw_2018_2021,12,4,Shrub,"6,013,324,738.815","1,062,800,873.303",251,Anders,5,2018
id_61863825,sample_oslo_change_dw_2018_2021,12,4,Shrub,"6,013,324,738.815","1,062,800,873.303",251,Anders,5,2021
id_61947276,sample_oslo_change_me_2015_2021,8,6,Tree,"5,987,252,374.956","1,084,621,930.218",252,Anders,1,2015
id_61947276,sample_oslo_change_me_2015_2021,8,6,Tree,"5,987,252,374.956","1,084,621,930.218",252,Anders,1,2018
id_61947276,sample_oslo_change_me_2015_2021,8,6,Tree,"5,987,252,374.956","1,084,621,930.218",252,Anders,1,2021
id_61977498,sample_oslo_change_dw_2018_2021,3,6,Skip,"6,004,572,861.178","1,055,725,617.661",253,Anders,8,2015
id_61977498,sample_oslo_change_dw_2018_2021,3,6,Skip,"6,004,572,861.178","1,055,725,617.661",253,Anders,8,2018
id_61977498,sample_oslo_change_dw_2018_2021,3,6,Skip,"6,004,572,861.178","1,055,725,617.661",253,Anders,8,2021
id_61981428,sample_oslo_change_me_2018_2021,16,2,Crops,"5,982,400,427.1","1,084,728,056.823",254,Anders,2,2015
id_61981428,sample_oslo_change_me_2018_2021,16,2,Crops,"5,982,400,427.1","1,084,728,056.823",254,Anders,2,2018
id_61981428,sample_oslo_change_me_2018_2021,16,2,Crops,"5,982,400,427.1","1,084,728,056.823",254,Anders,2,2021
id_61988232,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,983,864,795.886","1,089,146,134.147",255,Anders,6,2015
id_61988232,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,983,864,795.886","1,089,146,134.147",255,Anders,6,2018
id_61988232,sample_oslo_change_dw_2015_2021,11,6,Tree,"5,983,864,795.886","1,089,146,134.147",255,Anders,6,2021
id_62009241,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,996,743,125.638","1,082,247,904.817",256,Anders,6,2015
id_62009241,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,996,743,125.638","1,082,247,904.817",256,Anders,6,2018
id_62009241,sample_oslo_change_dw_2015_2018,11,6,Tree,"5,996,743,125.638","1,082,247,904.817",256,Anders,6,2021
id_62017952,sample_oslo_change_me_2018_2021,12,6,Water,"6,005,237,713.145","1,073,034,956.13",257,Anders,6,2015
id_62017952,sample_oslo_change_me_2018_2021,12,6,Water,"6,005,237,713.145","1,073,034,956.13",257,Anders,6,2018
id_62017952,sample_oslo_change_me_2018_2021,12,6,Water,"6,005,237,713.145","1,073,034,956.13",257,Anders,6,2021
id_62051912,sample_oslo_change_me_2015_2021,6,1,Built,"5,983,435,830.364","1,079,361,082.795",258,Anders,1,2015
id_62051912,sample_oslo_change_me_2015_2021,6,1,Built,"5,983,435,830.364","1,079,361,082.795",258,Anders,1,2018
id_62051912,sample_oslo_change_me_2015_2021,6,1,Built,"5,983,435,830.364","1,079,361,082.795",258,Anders,1,2021
id_62052303,sample_oslo_change_me_2015_2018,2,8,Built,"5,988,966,453.401","1,075,530,269.08",259,Anders,8,2015
